name,address,lat,lon
,"6775 SOUTH GODDARD ROAD LITHONIA, GA 30038",33.65122,-84.1271
,"4540 FLAKES MILL ROAD ELLENWOOD, GA 30294-0000",33.65451,-84.23043
,"4603 EVANS MILL RD LITHONIA, GA 30038",33.65888,-84.16025
,"3430 BOULDERCREST ROAD CONLEY, GA 30288-0000",33.6612,-84.30125
,"4065 SNAPFINGER RD LITHONIA, GA 30038",33.66286,-84.19376
,"3981 MCGILL DRIVE DECATUR, GA 30034",33.66686,-84.22648
,"2330 RIVER ROAD ELLENWOOD, GA 30294-0000",33.67643,-84.29671
,"5333 SALEM ROAD LITHONIA, GA 30038-0000",33.67694,-84.17203
,"4863 BROWN'S MILL ROAD LITHONIA, GA 30038-0000",33.6772,-84.18868
,"3536 RADCLIFF BOULEVARD DECATUR, GA 30034-0000",33.67904,-84.21874
,"3574 OAKVALE RD DECATUR, GA 30034-0000",33.68003,-84.26907
,"2727 BOULDERCREST RD SE ATLANTA, GA 30316-0000",33.68045,-84.30925
,"3411 KELLEY CHAPEL ROAD DECATUR, GA 30034-0000",33.68392,-84.21417
,"4650 FLAT SHOALS PKWY DECATUR, GA 30034-0000",33.68626,-84.23348
,"2300 WILDCAT ROAD DECATUR, GA 30034-0000",33.68695,-84.29555
,"3505 BORING ROAD DECATUR, GA 30034-0000",33.68938,-84.24072
,"3261 PANOLA ROAD LITHONIA, GA 30038-0000",33.691,-84.17673
,"4022 FLAT SHOALS PARKWAY DECATUR, GA 30034-0000",33.69138,-84.25829
,"3123 KLONDIKE ROAD LITHONIA, GA 30038",33.69436,-84.10973
,"5505 PHILLIP BRADLEY DR LITHONIA, GA 30038-0000",33.69565,-84.16442
,"2340 CLIFTON SPRINGS RD DECATUR, GA 30034-0000",33.69749,-84.29535
,"3001 COLUMBIA DRIVE DECATUR, GA 30034-0000",33.69755,-84.25348
,"6400 WOODROW ROAD LITHONIA, GA 30038-0000",33.69894,-84.13642
,"2778 SNAPFINGER ROAD DECATUR, GA 30034-0000",33.70153,-84.2082
,"3592 FLAT SHOALS ROAD DECATUR, GA 30034-0000",33.70364,-84.26829
,"2861 WESLEY CHAPEL ROAD DECATUR, GA 30034-0000",33.7044,-84.22105
,"2801 KELLEY CHAPEL ROAD DECATUR, GA 30034-0000",33.70467,-84.22492
,"1804 BOULDERCREST RD,SE ATLANTA, GA 30316",33.70472,-84.32491
,"3226 FLAT SHOALS ROAD DECATUR, GA 30034-0000",33.70653,-84.28367
