geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
13223120101,223,0.00427,1,0.99756,0,0.06666,0,0.06166,0,0.06476,0,0.01529,0,0.09967,0,0.0706,0,0.77174,0,0.08855,0,0.22863,0,0.06302,0.07523,12406,41.82789,296.59639,0.69325,0.58901,0.64356,0.63432
13223120102,223,0.02368,0,0.9928,0,0.10202,0,0.04346,0,0.10036,0,0.0015,1,0.14923,0,0.10883,0,0.71758,0,0.08402,0,0.17246,0,0.07404,0.08282,11271,33.93022,332.1818,0.67906,0.56529,0.67851,0.5909
13223120103,223,0.01351,1,0.98957,0,0.05607,0,0.02481,0,0.07105,0,0.02154,0,0.08061,0,0.0361,1,0.85335,0,0.06944,0,0.10641,0,0.02276,0.06818,8567,67.17229,127.53772,0.70002,0.58544,0.70265,0.59959
13223120104,223,0.02055,1,0.99118,0,0.07985,0,0.0697,0,0.07919,0,0.01963,1,0.01603,1,0.0072,1,0.94961,0,0.02091,0,0.0,1,0.00334,0.06817,2827,117.73058,24.01245,0.71567,0.63505,0.64418,0.64582
13223120202,223,0.02856,1,0.95418,0,0.1049,0,0.04248,1,0.03972,0,0.0,1,0.28776,0,0.086,0,0.5898,0,0.04998,0,0.10992,0,0.06797,0.04987,7157,18.19297,393.3937,0.67859,0.58618,0.60362,0.54733
13223120203,223,0.01402,1,0.96067,0,0.13947,0,0.11297,0,0.10978,0,0.0,1,0.05798,0,0.01585,1,0.88887,0,0.0368,0,0.29186,0,0.01457,0.02811,5270,11.7475,448.60597,0.71515,0.61481,0.73529,0.62615
13223120204,223,0.02027,1,0.93557,0,0.10532,0,0.11081,0,0.12245,0,0.0,1,0.1977,0,0.05909,0,0.73558,0,0.05183,0,0.32544,0,0.10388,0.03627,6385,15.15563,421.29561,0.71515,0.61481,0.73529,0.62615
13223120301,223,0.01493,1,0.94095,0,0.08248,0,0.16449,0,0.09207,0,0.03975,1,0.22247,0,0.06866,0,0.6209,0,0.03834,0,0.0,1,0.07688,0.03473,5523,20.84513,264.95393,0.72554,0.6379,0.67933,0.62416
13223120302,223,0.01102,1,0.9552,0,0.12733,0,0.12481,0,0.10318,0,0.0,1,0.27591,0,0.0416,1,0.65895,0,0.07859,0,0.18593,0,0.23427,0.06387,11896,56.54274,210.38951,0.70946,0.64728,0.59715,0.60304
13223120303,223,0.03619,1,0.99226,0,0.16872,0,0.07229,0,0.05879,0,0.0,1,0.03993,0,0.08264,1,0.8508,0,0.01141,0,0.0,1,0.01315,0.02137,1787,14.93682,119.63722,0.69878,0.70049,0.60208,0.62566
13223120400,223,0.01118,1,0.97446,0,0.05159,0,0.14572,0,0.07963,0,0.01228,1,0.14203,0,0.0695,0,0.74683,0,0.11236,0,0.10286,0,0.03257,0.12338,17016,248.49872,68.4752,0.65685,0.59615,0.51241,0.56072
13223120501,223,0.01406,1,0.97558,0,0.11257,0,0.10413,0,0.08043,0,0.0,1,0.31828,0,0.05275,1,0.61052,0,0.04866,0,0.10364,0,0.13615,0.04485,6457,22.8007,283.193,0.68351,0.65081,0.59832,0.55784
13223120502,223,0.01934,1,0.9829,0,0.09626,0,0.10777,0,0.11468,0,0.0,1,0.05987,1,0.09326,0,0.81727,0,0.06062,0,0.21277,0,0.02084,0.05702,9418,25.2959,372.31335,0.6663,0.53438,0.5701,0.58186
13223120503,223,0.00764,1,0.97834,0,0.08955,0,0.05985,0,0.06302,0,0.00909,1,0.1272,0,0.02436,1,0.82428,0,0.03468,0,0.0,1,0.0266,0.04252,4838,20.62893,234.52502,0.69178,0.59253,0.58318,0.58526
13223120601,223,0.05637,0,0.99525,0,0.08444,0,0.06351,0,0.07837,0,0.03528,1,0.37586,0,0.10269,0,0.45571,0,0.03345,0,0.1796,0,0.00779,0.02845,4740,12.42225,381.57335,0.71243,0.49704,0.55263,0.62524
13223120602,223,0.00102,1,0.99404,0,0.09011,0,0.13429,0,0.09541,0,0.00243,1,0.26892,0,0.03696,1,0.67759,0,0.06238,0,0.19074,0,0.02428,0.05361,10000,23.25855,429.94946,0.69268,0.54903,0.58779,0.6041
13223120603,223,0.0,1,1.0,0,0.1304,0,0.12454,0,0.10625,0,0.00518,1,0.32774,0,0.02073,1,0.58765,0,0.04572,0,0.40514,0,0.04774,0.02951,5934,15.70534,377.83338,0.69153,0.61988,0.57986,0.56774
13223120604,223,0.03223,0,0.9594,0,0.07457,0,0.05773,0,0.09193,0,0.0,1,0.22277,0,0.08831,1,0.6701,0,0.03445,0,0.0,1,0.0087,0.03977,5189,17.33644,299.31171,0.70768,0.50727,0.55869,0.61999
13223120605,223,0.00834,1,0.9895,0,0.12646,0,0.12027,0,0.08464,0,0.00836,1,0.124,0,0.031,1,0.78039,0,0.0378,0,0.0,1,0.02144,0.05225,5643,30.11272,187.39587,0.66464,0.5064,0.5482,0.5793
