name,address,lat,lon
,"1122 O G SKINNER DR. WEST POINT, GA 31833-0000",32.88046,-85.16714
,"3600 BARTLEY RD WEST POINT, GA 31833-0000",32.92578,-85.08228
,"2495 HAMILTON RD LAGRANGE, GA 30240-0000",32.98948,-85.0022
,"1920 HAMILTON RD LAGRANGE, GA 30240-0000",33.00105,-85.01629
,"3731 WEST POINT RD LAGRANGE, GA 30240-0000",33.00169,-85.11815
,"900 DALLIS STREET LAGRANGE, GA 30240-0000",33.02708,-85.04734
,"716 GLENN ROBERTSON ST LAGRANGE, GA 30240-0000",33.02721,-85.01545
,"2918 ROANOKE RD LAGRANGE, GA 30240-0000",33.03407,-85.10333
,"200 MOOTY BRIDGE RD LAGRANGE, GA 30240-0000",33.05338,-85.03118
,"641 COUNTRY CLUB RD LAGRANGE, GA 30240-0000",33.0554,-85.05679
,"100 NORTH DAVIS RD LAGRANGE, GA 30241-0000",33.06286,-84.98655
,"552 HAMMETT RD LAGRANGE, GA 30240-0000",33.07238,-84.99975
,"3116 ROBERT HAYES RD LAGRANGE, GA 30240-0000",33.12273,-85.03821
,"310 JOHNSON ST HOGANSVILLE, GA 30230-0000",33.17814,-84.91164
