name,address,lat,lon
,"15105 HWY 36 COVINGTON, GA 30014-0000",33.44169,-83.84424
,"3915 HIGHWAY 162 COVINGTON, GA 30016",33.46789,-83.90833
,"3325 HIGHWAY 162, S COVINGTON, GA 30016-0000",33.48245,-83.91505
,"118 CHURCH ST NEWBORN, GA 30056-0000",33.51837,-83.69474
,"3158 S MAIN ST (HWY 11) MANSFIELD, GA 30055-0000",33.51913,-83.73507
,"12025 HWY 36 COVINGTON, GA 30014-0000",33.52459,-83.85029
,"6752 HIGHWAY 212 COVINGTON, GA 30016-0000",33.54035,-84.00962
,"7037 HIGHWAY 212, N COVINGTON, GA 30016-0000",33.54493,-84.01641
,"4648 SALEM RD COVINGTON, GA 30016-0000",33.5707,-83.95475
,"2 PALMETTO ST PORTERDALE, GA 30070-0000",33.57475,-83.89369
,"11677 BROWN BRIDGE RD COVINGTON, GA 30016-0000",33.58038,-83.92138
,"5133 JACKSON HIGHWAY COVINGTON, GA 30014",33.58611,-83.85517
,"4138 SCHOOL ST COVINGTON, GA 30014-0000",33.5937,-83.86871
,"7116 FLOYD ST COVINGTON, GA 30014-0000",33.59928,-83.8393
,"11524 HWY 278, E COVINGTON, GA 30014-0000",33.60267,-83.84752
,"20 OLD SOCIAL CIRCLE RD SOCIAL CIRCLE, GA 30025-00",33.60282,-83.74321
,"1120 CROWELL RD, N COVINGTON, GA 30014-00",33.61276,-83.91853
,"65 MT TABOR RD COVINGTON, GA 30014-0000",33.62115,-83.92321
,"110 W CLARK ST OXFORD, GA 30054-0000",33.6238,-83.8682
,"11157 CITY POND RD COVINGTON, GA 30014-0000",33.625,-83.8471
,"3275 IRIS DR, SE CONYERS, GA 30013-0000",33.62546,-83.94273
,"325 DIAL MILL RD OXFORD, GA 30054-0000",33.68956,-83.90107
