name,address,lat,lon
,"205 N. BRIDGE RD FAYETTEVILLE, GA 30215-0000",33.41995,-84.38936
,"1014 NEW HOPE DRIVE HAMPTON, GA 30228-0000",33.43666,-84.35944
,"1588 LOVEJOY RD LOVEJOY, GA 30250-0000",33.44303,-84.33991
,"1587 MCDONOUGH RD HAMPTON, GA 30228-0000",33.44596,-84.33909
,"10990 FOLSOM ROAD HAMPTON, GA 30228-0000",33.45551,-84.35716
,"825 TARA ROAD HAMPTON, GA 30228-0000",33.46346,-84.36348
,"1251 MUNDYS MILL RD JONESBORO, GA 30238-0000",33.48667,-84.35125
,"9771 POSTON RD JONESBORO, GA 30238-0000",33.49473,-84.36396
,"1842 LAKE JODECO RD JONESBORO, GA 30236-0000",33.51363,-84.33054
,"1400 LAKE JODECO RD JONESBORO, GA 30236-0000",33.51508,-84.34562
,"591 FLINT RIVER RD JONESBORO, GA 30238-0000",33.51873,-84.37326
,"1905 WALT STEPHENS RD JONESBORO, GA 30236-0000",33.52204,-84.3312
,"8482 THOMAS ROAD RIVERDALE, GA 30274-0000",33.52291,-84.41169
,"8495 THOMAS RD JONESBORO, GA 30238-0000",33.52341,-84.4113
,"178 LEE STREET JONESBORO, GA 30236-3524",33.52379,-84.35593
,"216 STOCKBRIDGE RD JONESBORO, GA 30236-0000",33.52421,-84.34796
,"7971 KENDRICK ROAD JONESBORO, GA 30238-0000",33.53666,-84.38788
,"120 ORIOLE DRIVE JONESBORO, GA 30238-0000",33.53682,-84.39322
,"7900 LAKE RIDGE CIR RIVERDALE, GA 30296-0000",33.53945,-84.43228
,"7810 HIGHWAY 85 RIVERDALE, GA 30274-0000",33.54174,-84.41571
,"7725 HIGHWAY 85 RIVERDALE, GA 30274-0000",33.54452,-84.41766
,"7711 MOUNT ZION BOULEVARD JONESBORO, GA 30236-0000",33.54551,-84.34073
,"7435 TARA RD JONESBORO, GA 30236-0000",33.5484,-84.35743
,"1087 BATTLECREEK RD JONESBORO, GA 30236-0000",33.55175,-84.35579
,"865 BATTLE CREEK RD JONESBORO, GA 30236-0000",33.55325,-84.36332
,"2535 MT ZION PKWY JONESBORO, GA 30236-0000",33.55456,-84.30982
,"2984 MT ZION RD JONESBORO, GA 30236-0000",33.556,-84.29328
,"160 ROBERTS DRIVE RIVERDALE, GA 30274-0000",33.55638,-84.40348
,"2920 MOUNT ZION ROAD JONESBORO, GA 30236-0000",33.55653,-84.29498
,"1064 BETHSAIDA RD RIVERDALE, GA 30296-0000",33.56068,-84.425
,"400 ROBERTS DR RIVERDALE, GA 30274-0000",33.56321,-84.40705
,"7013 CHURCH ST RIVERDALE, GA 30274-0000",33.56367,-84.41825
,"93 VALLEY HILL ROAD SW RIVERDALE, GA 30274-0000",33.56453,-84.38895
,"6712 W FAYETTEVILLE RD RIVERDALE, GA 30296-0000",33.57143,-84.4473
,"937 MOUNT ZION RD MORROW, GA 30260-0000",33.5716,-84.3602
,"1725 CHERYL LEIGH DR RIVERDALE, GA 30296-0000",33.57817,-84.44582
,"6475 MOUNT ZION BLVD MORROW, GA 30260-0000",33.57818,-84.30407
,"6337 GEORGIA 42 REX, GA 30273-0000",33.57945,-84.29206
,"2201 LAKE HARBIN ROAD MORROW, GA 30260-0000",33.58146,-84.31837
,"6340 HIGHWAY 42 SOUTH REX, GA 30273-0000",33.58169,-84.28743
,"1500 MORROW ROAD MORROW, GA 30260-0000",33.58364,-84.34131
,"6253 GARDEN WALK BLVD RIVERDALE, GA 30274-0000",33.58509,-84.39239
,"1169 MORROW RD MORROW, GA 30260-0000",33.58614,-84.3531
,"6390 RIVERDALE ROAD RIVERDALE, GA 30274-0000",33.587,-84.42178
,"3187 REX ROAD REX, GA 30273-0000",33.58965,-84.28622
,"721 MORROW RD FOREST PARK, GA 30297-0000",33.59008,-84.36653
,"6021 MADDOX ROAD MORROW, GA 30260-0000",33.59011,-84.31603
,"5823 TRAMMELL ROAD MORROW, GA 30260-0000",33.59588,-84.32225
,"5580 RIVERDALE RD COLLEGE PARK, GA 30349-0000",33.60323,-84.43053
,"5500 REYNOLDS RD FOREST PARK, GA 30297-0000",33.604,-84.35388
,"5517 W FAYETTEVILLE RD COLLEGE PARK, GA 30349-0000",33.60545,-84.44779
,"1500 NORMAN DRIVE COLLEGE PARK, GA 30349-0000",33.60725,-84.43917
,"1525 NORMAN DR COLLEGE PARK, GA 30349-0000",33.60908,-84.4397
,"5212 WEST ST FOREST PARK, GA 30297-0000",33.6119,-84.37416
,"2750 FOREST PKWY ELLENWOOD, GA 30294-0000",33.61338,-84.29996
,"930 FINLEY DR FOREST PARK, GA 30297-0000",33.62155,-84.35934
,"1260 ROCKCUT RD FOREST PARK, GA 30297-0000",33.63817,-84.34846
,"4199 OLD ROCKCUT ROAD CONLEY, GA 30288-0000",33.63987,-84.3334
