provider,lat,lon,num_stops_per_week,score
Metropolitan Atlanta Rapid Transit Authority,33.64055,-84.4462,441,2
Metropolitan Atlanta Rapid Transit Authority,33.64029,-84.4462,356,2
Metropolitan Atlanta Rapid Transit Authority,33.64083,-84.4462,802,3
Metropolitan Atlanta Rapid Transit Authority,33.63959,-84.45708,148,1
Metropolitan Atlanta Rapid Transit Authority,33.62514,-84.45801,148,1
Metropolitan Atlanta Rapid Transit Authority,33.62841,-84.45786,148,1
Metropolitan Atlanta Rapid Transit Authority,33.63038,-84.45797,148,1
Metropolitan Atlanta Rapid Transit Authority,33.63178,-84.45796,148,1
Metropolitan Atlanta Rapid Transit Authority,33.64353,-84.45374,127,1
Metropolitan Atlanta Rapid Transit Authority,33.51786,-84.37461,35,1
Metropolitan Atlanta Rapid Transit Authority,33.57178,-84.37165,62,1
Metropolitan Atlanta Rapid Transit Authority,33.57985,-84.37421,62,1
Metropolitan Atlanta Rapid Transit Authority,33.58223,-84.37605,62,1
Metropolitan Atlanta Rapid Transit Authority,33.58779,-84.37791,62,1
Metropolitan Atlanta Rapid Transit Authority,33.59169,-84.37679,62,1
Metropolitan Atlanta Rapid Transit Authority,33.59581,-84.37772,62,1
Metropolitan Atlanta Rapid Transit Authority,33.59804,-84.37836,62,1
Metropolitan Atlanta Rapid Transit Authority,33.60001,-84.37894,62,1
Metropolitan Atlanta Rapid Transit Authority,33.60412,-84.3801,62,1
Metropolitan Atlanta Rapid Transit Authority,33.60664,-84.38079,62,1
Metropolitan Atlanta Rapid Transit Authority,33.61131,-84.38217,62,1
Metropolitan Atlanta Rapid Transit Authority,33.61528,-84.38313,62,1
Metropolitan Atlanta Rapid Transit Authority,33.61849,-84.38325,62,1
Metropolitan Atlanta Rapid Transit Authority,33.59107,-84.42764,76,1
Metropolitan Atlanta Rapid Transit Authority,33.56661,-84.41312,183,1
Metropolitan Atlanta Rapid Transit Authority,33.56638,-84.41306,109,1
Metropolitan Atlanta Rapid Transit Authority,33.55048,-84.42974,72,1
Metropolitan Atlanta Rapid Transit Authority,33.56824,-84.40355,186,1
Metropolitan Atlanta Rapid Transit Authority,33.55017,-84.41589,73,1
Metropolitan Atlanta Rapid Transit Authority,33.55066,-84.43205,73,1
Metropolitan Atlanta Rapid Transit Authority,33.55093,-84.44932,73,1
Metropolitan Atlanta Rapid Transit Authority,33.61707,-84.41324,76,1
Metropolitan Atlanta Rapid Transit Authority,33.61656,-84.41334,73,1
Metropolitan Atlanta Rapid Transit Authority,33.61459,-84.41099,73,1
Metropolitan Atlanta Rapid Transit Authority,33.61239,-84.40937,73,1
Metropolitan Atlanta Rapid Transit Authority,33.61248,-84.40322,73,1
Metropolitan Atlanta Rapid Transit Authority,33.60413,-84.34077,92,1
Metropolitan Atlanta Rapid Transit Authority,33.60197,-84.34008,94,1
Metropolitan Atlanta Rapid Transit Authority,33.58778,-84.42245,76,1
Metropolitan Atlanta Rapid Transit Authority,33.5504,-84.42066,73,1
Metropolitan Atlanta Rapid Transit Authority,33.59944,-84.33367,186,1
Metropolitan Atlanta Rapid Transit Authority,33.59032,-84.40911,110,1
Metropolitan Atlanta Rapid Transit Authority,33.58269,-84.41137,110,1
Metropolitan Atlanta Rapid Transit Authority,33.5792,-84.41198,110,1
Metropolitan Atlanta Rapid Transit Authority,33.57488,-84.41242,110,1
Metropolitan Atlanta Rapid Transit Authority,33.57137,-84.41279,183,1
Metropolitan Atlanta Rapid Transit Authority,33.57334,-84.41242,109,1
Metropolitan Atlanta Rapid Transit Authority,33.57606,-84.41215,109,1
Metropolitan Atlanta Rapid Transit Authority,33.5784,-84.41194,109,1
Metropolitan Atlanta Rapid Transit Authority,33.58188,-84.4113,109,1
Metropolitan Atlanta Rapid Transit Authority,33.58996,-84.40891,109,1
Metropolitan Atlanta Rapid Transit Authority,33.62795,-84.4098,73,1
Metropolitan Atlanta Rapid Transit Authority,33.62821,-84.40978,76,1
Metropolitan Atlanta Rapid Transit Authority,33.62827,-84.41187,73,1
Metropolitan Atlanta Rapid Transit Authority,33.55022,-84.42048,72,1
Metropolitan Atlanta Rapid Transit Authority,33.62468,-84.39783,12,1
Metropolitan Atlanta Rapid Transit Authority,33.6243,-84.38461,154,1
Metropolitan Atlanta Rapid Transit Authority,33.62353,-84.38421,153,1
Metropolitan Atlanta Rapid Transit Authority,33.55061,-84.43825,72,1
Metropolitan Atlanta Rapid Transit Authority,33.55076,-84.43638,73,1
Metropolitan Atlanta Rapid Transit Authority,33.53762,-84.3781,38,1
Metropolitan Atlanta Rapid Transit Authority,33.57705,-84.37258,62,1
Metropolitan Atlanta Rapid Transit Authority,33.62053,-84.37591,94,1
Metropolitan Atlanta Rapid Transit Authority,33.62124,-84.37326,94,1
Metropolitan Atlanta Rapid Transit Authority,33.61893,-84.36141,215,2
Metropolitan Atlanta Rapid Transit Authority,33.61604,-84.35267,336,2
Metropolitan Atlanta Rapid Transit Authority,33.61692,-84.35397,92,1
Metropolitan Atlanta Rapid Transit Authority,33.62032,-84.3651,92,1
Metropolitan Atlanta Rapid Transit Authority,33.62123,-84.37376,92,1
Metropolitan Atlanta Rapid Transit Authority,33.62078,-84.37684,92,1
Metropolitan Atlanta Rapid Transit Authority,33.62018,-84.38221,92,1
Metropolitan Atlanta Rapid Transit Authority,33.60734,-84.40388,73,1
Metropolitan Atlanta Rapid Transit Authority,33.60261,-84.40532,73,1
Metropolitan Atlanta Rapid Transit Authority,33.59582,-84.40738,73,1
Metropolitan Atlanta Rapid Transit Authority,33.59587,-84.40709,76,1
Metropolitan Atlanta Rapid Transit Authority,33.60275,-84.40493,76,1
Metropolitan Atlanta Rapid Transit Authority,33.60733,-84.40357,76,1
Metropolitan Atlanta Rapid Transit Authority,33.59627,-84.429,73,1
Metropolitan Atlanta Rapid Transit Authority,33.58825,-84.42354,73,1
Metropolitan Atlanta Rapid Transit Authority,33.58648,-84.42154,73,1
Metropolitan Atlanta Rapid Transit Authority,33.54868,-84.415,35,1
Metropolitan Atlanta Rapid Transit Authority,33.61794,-84.44958,109,1
Metropolitan Atlanta Rapid Transit Authority,33.61767,-84.44929,110,1
Metropolitan Atlanta Rapid Transit Authority,33.64364,-84.45552,127,1
Metropolitan Atlanta Rapid Transit Authority,33.64337,-84.45562,134,1
Metropolitan Atlanta Rapid Transit Authority,33.5287,-84.35451,46,1
Metropolitan Atlanta Rapid Transit Authority,33.52951,-84.35438,45,1
Metropolitan Atlanta Rapid Transit Authority,33.5256,-84.35446,46,1
Metropolitan Atlanta Rapid Transit Authority,33.52495,-84.35465,45,1
Metropolitan Atlanta Rapid Transit Authority,33.52393,-84.35696,45,1
Metropolitan Atlanta Rapid Transit Authority,33.52263,-84.35866,46,1
Metropolitan Atlanta Rapid Transit Authority,33.5225,-84.35816,45,1
Metropolitan Atlanta Rapid Transit Authority,33.52254,-84.36189,46,1
Metropolitan Atlanta Rapid Transit Authority,33.52239,-84.36154,45,1
Metropolitan Atlanta Rapid Transit Authority,33.54186,-84.41681,35,1
Metropolitan Atlanta Rapid Transit Authority,33.53668,-84.41837,35,1
Metropolitan Atlanta Rapid Transit Authority,33.53342,-84.41934,35,1
Metropolitan Atlanta Rapid Transit Authority,33.53055,-84.42022,35,1
Metropolitan Atlanta Rapid Transit Authority,33.52689,-84.42186,35,1
Metropolitan Atlanta Rapid Transit Authority,33.52177,-84.42332,35,1
Metropolitan Atlanta Rapid Transit Authority,33.52049,-84.42027,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51869,-84.41773,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51796,-84.41426,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51836,-84.41198,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51827,-84.40788,35,1
Metropolitan Atlanta Rapid Transit Authority,33.5183,-84.40444,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51822,-84.39971,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51814,-84.39533,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51815,-84.39123,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51802,-84.38714,35,1
Metropolitan Atlanta Rapid Transit Authority,33.5181,-84.38348,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51789,-84.3797,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51779,-84.36899,35,1
Metropolitan Atlanta Rapid Transit Authority,33.51758,-84.36513,35,1
Metropolitan Atlanta Rapid Transit Authority,33.5179,-84.36614,38,1
Metropolitan Atlanta Rapid Transit Authority,33.518,-84.36935,38,1
Metropolitan Atlanta Rapid Transit Authority,33.57053,-84.37208,59,1
Metropolitan Atlanta Rapid Transit Authority,33.56776,-84.37177,59,1
Metropolitan Atlanta Rapid Transit Authority,33.56424,-84.37138,59,1
Metropolitan Atlanta Rapid Transit Authority,33.56196,-84.37145,59,1
Metropolitan Atlanta Rapid Transit Authority,33.55948,-84.37136,59,1
Metropolitan Atlanta Rapid Transit Authority,33.55629,-84.37056,62,1
Metropolitan Atlanta Rapid Transit Authority,33.55981,-84.37106,62,1
Metropolitan Atlanta Rapid Transit Authority,33.56215,-84.37112,62,1
Metropolitan Atlanta Rapid Transit Authority,33.5648,-84.37105,62,1
Metropolitan Atlanta Rapid Transit Authority,33.56844,-84.37153,62,1
Metropolitan Atlanta Rapid Transit Authority,33.51806,-84.3741,38,1
Metropolitan Atlanta Rapid Transit Authority,33.51801,-84.38049,38,1
Metropolitan Atlanta Rapid Transit Authority,33.51819,-84.38356,38,1
