,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358775970,2005,post_office,Macon Post Office,-83.6254577000,32.8370834000,-83.62546,32.83708
1,367913048,2002,fire_station,Fire Station Number 4,-83.6243465000,32.8348612000,-83.62435,32.83486
2,367913646,2007,library,Washington Library,-83.6385014000,32.8386955000,-83.6385,32.8387
3,367913647,2007,library,Price Library,-83.6362915000,32.8309725000,-83.63629,32.83097
4,367914635,2008,town_hall,Macon City Hall,-83.6321245000,32.8359724000,-83.63212,32.83597
5,1619461775,2001,police,Mercer Police,-83.6529233000,32.8309619000,-83.65292,32.83096
6,1641120643,2001,police,"Macon Police, Precinct 3",-83.6620995000,32.8406917000,-83.6621,32.84069
7,4284744339,2005,post_office,,-83.7646899000,32.8826053000,-83.76469,32.88261
8,4284744378,2002,fire_station,,-83.7646003000,32.8855070000,-83.7646,32.88551
9,1878163549,2099,public_building,Porter-Ellis Community Center,-83.6781262000,32.7368890000,-83.67813,32.73689
