name,address,lat,lon
,"55 WALNUT GROVE RD LA FAYETTE, GA 30728",34.64157,-85.28797
,"11471 E HIGHWAY 136 LA FAYETTE, GA 30728-0000",34.67841,-85.12721
,"636 S MAIN STREET LA FAYETTE, GA 30728-0000",34.69588,-85.27867
,"1371 W. COVE RD CHICKAMAUGA, GA 30707-0000",34.75265,-85.4121
,"265 BICENTENNIAL TRAIL ROCK SPRING, GA 30739",34.80911,-85.24573
,"5981 HIGHWAY 157 RISING FAWN, GA 30738-0000",34.85653,-85.41511
,"1817 LEE CLARKSON RD CHICKAMAUGA, GA 30707-0000",34.86901,-85.29323
,"2853 CHATTANOOGA VALLEY RD FLINTSTONE, GA 30725-0000",34.94148,-85.34321
,"98 MEMORIAL DR ROSSVILLE, GA 30741-0000",34.95275,-85.26905
,"1300 LULA LAKE ROAD LOOKOUT MOUNTAIN, GA 30750-0000",34.97626,-85.35854
,"400 MCFARLAND AVE ROSSVILLE, GA 30741-0000",34.98056,-85.28821
