idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
74,-83.72601,33.65747,0.61699,0.92463,0.64061,0.67042,0.43532,0.45444,0.79134,0.43588,0.50056,0.61642,0.8369,0.89145,0.67916,0.6905
471,-83.85614,33.7508,0.23453,0.0,0.79134,0.70922,0.86558,0.41564,0.62711,0.64848,0.28515,0.81609,0.6018,0.79753,0.6062,0.58073
1024,-83.8647,33.82957,0.27334,0.9117,0.0,0.06918,0.59505,0.23453,0.66592,0.91114,0.22385,0.77615,0.53881,0.67548,0.46533,0.47211
