name,address,lat,lon
,"5649 S. COASTAL HWY RICEBORO, GA 31323-0000",31.72738,-81.42614
,"1450 W. OGLETHORPE HWY HINESVILLE, GA 31313-0000",31.7941,-81.60684
,"1396 SHAW RD HINESVILLE, GA 31313-0000",31.79524,-81.61318
,"1406 AIRPORT ROAD HINESVILLE, GA 31313",31.7976,-81.64165
,"9397 E. OGLETHORPE HWY. MIDWAY, GA 31320-0000",31.79811,-81.45459
,"910 LONG-FRASIER ST. HINESVILLE, GA 31313-0000",31.81374,-81.59914
,"5380 HWY 196 W GUM BRANCH, GA 31313-0000",31.82375,-81.5216
,"933 (B) E G MILES PARKWAY HINESVILLE, GA 31313-0000",31.82646,-81.62408
,"1544 LEROY COFFER HWY FLEMING, GA 31309-0000",31.82753,-81.49751
,"3526 N. COASTAL HIGHWAY FLEMING, GA 31309-0000",31.84493,-81.41089
,"800C TUPELO TRAIL HINESVILLE, GA 31313-0000",31.84587,-81.57026
,"220 E MEMORIAL DR HINESVILLE, GA 31313-0000",31.84876,-81.59297
,"635 TAYLOR ROAD HINESVILLE, GA 31313-0000",31.85938,-81.60145
