name,address,lat,lon
,"119 MORGAN MILL ROAD BROOKS, GA 30205-0000",33.30618,-84.4663
,"183 PANTHER PATH FAYETTEVILLE, GA 30215-0000",33.34209,-84.51959
,"2130 REDWINE ROAD FAYETTEVILLE, GA 30215-0000",33.36691,-84.51834
,"975 ROBINSON ROAD PEACHTREE CITY, GA 30269-0000",33.37004,-84.53659
,"101 CROSSTOWN ROAD PEACHTREE CITY, GA 30269-0000",33.37992,-84.54392
,"203 MCINTOSH TRAIL PEACHTREE CITY, GA 30269-0000",33.38369,-84.5691
,"400 WINDGATE RD PEACHTREE CITY, GA 30269-0000",33.39718,-84.56585
,"400 WINDGATE RD PEACHTREE CITY, GA 30269",33.39718,-84.56585
,"208 WILLOWBEND ROAD PEACHTREE CITY, GA 30269-0000",33.39898,-84.5842
,"201 WILLOW BEND ROAD PEACHTREE CITY, GA 30269-0000",33.4004,-84.58064
,"1183 HWY 92 SOUTH FAYETTEVILLE, GA 30215-0000",33.40222,-84.44361
,"601 STEVENS ENTRY PEACHTREE CITY, GA 30269-0000",33.40577,-84.56359
,"101 PEACHTREE PKWY NORTH PEACHTREE CITY, GA 30269-0000",33.40764,-84.56981
,"101 WALT BANKS RD PEACHTREE CITY, GA 30269-0000",33.41795,-84.56038
,"500 KEDRON DRIVE PEACHTREE CITY, GA 30269-0000",33.41858,-84.60244
,"1091 SOUTH JEFF DAVIS DRIVE FAYETTEVILLE, GA 30215-0000",33.42504,-84.40916
,"870 REDWINE ROAD FAYETTEVILLE, GA 30215-0000",33.42741,-84.46222
,"202 FIELDHOUSE DRIVE PEACHTREE CITY, GA 30269-0000",33.43282,-84.595
,"115 HAMPTON ROAD FAYETTEVILLE, GA 30215-0000",33.44031,-84.44063
,"1821 HERITAGE PARK WAY FAYETTEVILLE, GA 30214-0000",33.44601,-84.45699
,"205 STONEWALL AVENUE EAST FAYETTEVILLE, GA 30214-0000",33.44681,-84.45279
,"164 FLAT CREEK TRAIL FAYETTEVILLE, GA 30214-0000",33.44713,-84.5437
,"175 EAST LANIER AVENUE FAYETTEVILLE, GA 30214-0000",33.44806,-84.45328
,"103 OLD NORTON ROAD FAYETTEVILLE, GA 30215-0000",33.44896,-84.50305
,"205 LAFAYETTE AVE FAYETTEVILLE, GA 30214-0000",33.45178,-84.45837
,"352 MCDONOUGH ROAD FAYETTEVILLE, GA 30215-0000",33.45916,-84.4011
,"143 COMMERCE DRIVE TYRONE, GA 30290-0000",33.47613,-84.59398
,"114 HICKORY ROAD FAYETTEVILLE, GA 30214-0000",33.48707,-84.46878
,"310 CORINTH ROAD JONESBORO, GA 30236-0000",33.48867,-84.41417
,"551 NEW HOPE ROAD FAYETTEVILLE, GA 30214-0000",33.49197,-84.47069
,"351 JENKINS ROAD TYRONE, GA 30290-0000",33.49611,-84.57357
,"847 NEW HOPE ROAD FAYETTEVILLE, GA 30214-0000",33.50813,-84.48259
,"409 KENWOOD ROAD FAYETTEVILLE, GA 30214-0000",33.50991,-84.45531
,"1332 HWY 92 SOUTH FAYETTEVILLE, GA 30215-0000",33.51616,-84.49934
,"607 RIVERS ROAD FAYETTEVILLE, GA 30214-0000",33.52808,-84.54257
,"1077 HWY 314 FAYETTEVILLE, GA 30214-0000",33.53135,-84.44828
