,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358780679,2005,post_office,Tyrone Post Office,-84.5957357000,33.4775423000,-84.59574,33.47754
1,367913083,2002,fire_station,Leach Station Fire Station,-84.5853000000,33.3917000000,-84.5853,33.3917
2,367913085,2002,fire_station,Neely Fire Station,-84.5704040000,33.4085350000,-84.5704,33.40854
3,367913086,2002,fire_station,Fayette County Station 3 Fire Station,-84.5950364000,33.4781458000,-84.59504,33.47815
4,367913087,2002,fire_station,Fayette County Station 8 Fire Station,-84.5405000000,33.4487000000,-84.5405,33.4487
5,367913273,2002,fire_station,Braelinn Village Fire Station,-84.5505000000,33.3727000000,-84.5505,33.3727
6,367914182,2001,police,Tyrone Police Station,-84.5945750000,33.4782923000,-84.59458,33.47829
7,367914653,2008,town_hall,Tyrone Town Hall,-84.5941546000,33.4791638000,-84.59415,33.47916
8,1300099122,2007,library,Peachtree City Library,-84.5803249000,33.4005509000,-84.58032,33.40055
9,358780414,2005,post_office,Brooks Post Office,-84.4582589000,33.2903962000,-84.45826,33.2904
10,367914647,2008,town_hall,Brooks City Hall,-84.4593700000,33.2901185000,-84.45937,33.29012
11,367913204,2002,fire_station,Fayette County Station 1 Fire Station,-84.4495000000,33.5386000000,-84.4495,33.5386
12,367913419,2002,fire_station,Fayette County Station 2 Fire Station,-84.5005116000,33.5156888000,-84.50051,33.51569
13,367913436,2002,fire_station,Fayetteville Station 2 Fire Station,-84.4401458000,33.4798158000,-84.44015,33.47982
14,358780487,2005,post_office,Fayetteville Post Office,-84.4513580000,33.4543618000,-84.45136,33.45436
15,358780553,2005,post_office,Inman Post Office,-84.4174253000,33.3840044000,-84.41743,33.384
16,367912829,2009,courthouse,Fayette County Courthouse,-84.4545725000,33.4482027000,-84.45457,33.4482
17,367913435,2002,fire_station,CITY OF FAYETTEVILLE FIRE STATION #91,-84.4545977000,33.4462388000,-84.4546,33.44624
18,367913445,2002,fire_station,Fayette County Station 4 Fire Station,-84.4515876000,33.4458225000,-84.45159,33.44582
19,367913631,2007,library,Fayette County Library,-84.4569302000,33.4460141000,-84.45693,33.44601
20,367914254,2001,police,Fayette County Headquarters Police Station,-84.4516734000,33.4448113000,-84.45167,33.44481
21,367914255,2001,police,Fayetteville Police Station,-84.4461320000,33.4331412000,-84.44613,33.43314
22,968865003,2009,courthouse,Fayette County Justice Center,-84.4512498000,33.4425880000,-84.45125,33.44259
