name,address,lat,lon
,"475 RIVERVIEW DRIVE JEKYLL ISLAND, GA 31527-0000",31.07011,-81.42558
,"729 OCEAN BLVD ST SIMONS ISLAND, GA 31522-0000",31.1355,-81.38917
,"573 PALISADE DRIVE BRUNSWICK, GA 31523-0000",31.13925,-81.58733
,"11 CALVIN WAY LANE BRUNSWICK, GA 31523-0000",31.14995,-81.49149
,"1402 SONNY MILLER WAY BRUNSWICK, GA 31520-0000",31.15203,-81.47949
,"1900 LEE STREET BRUNSWICK, GA 31520",31.15847,-81.48805
,"2300 FREDERICA ROAD ST SIMONS ISLAND, GA 31522-0000",31.16658,-81.38362
,"100 GENOA MARTIN DRIVE BRUNSWICK, GA 31520-0000",31.17236,-81.50686
,"170 CUT OFF ROAD BRUNSWICK, GA 31523",31.17703,-81.54017
,"3890 ALTAMA AVENUE BRUNSWICK, GA 31520-0000",31.18764,-81.48672
,"114 HARRIS FARM ROAD BRUNSWICK, GA 31520",31.19526,-81.47977
,"30 NIMITZ DRIVE BRUNSWICK, GA 31520",31.20755,-81.50814
,"6530 FREDERICA ROAD ST SIMONS ISLAND, GA 31522-0000",31.22371,-81.38554
,"935 CHAPEL CROSSING BRUNSWICK, GA 31525-0000",31.22645,-81.47224
,"2220 PERRY LANE ROAD BRUNSWICK, GA 31525-0000",31.24607,-81.5099
,"6670 NEW JESUP HIGHWAY BRUNSWICK, GA 31523-0000",31.25438,-81.55496
,"4404 GLYNCO PARKWAY BRUNSWICK, GA 31525-0000",31.2558,-81.45306
,"48 HAMPTON POINT DRIVE ST SIMONS ISLAND, GA 31522-0000",31.26453,-81.35745
,"200 MCKENZIE ROAD BRUNSWICK, GA 31523-0000",31.26526,-81.5627
,"695 HARRY DRIGGERS BLVD BRUNSWICK, GA 31525-0000",31.27802,-81.46489
