name,address,lat,lon
,"10 B GEORGIA AVENUE CAVE SPRING, GA 30124-0000",34.1076,-85.33634
,"3126 CEDARTOWN HWY ROME, GA 30161-0000",34.17287,-85.20916
,"106 GARDEN AVE S.E. LINDALE, GA 30147-0000",34.18636,-85.17649
,"2632 CEDARTOWN HWY SW ROME, GA 30161-0000",34.18656,-85.20412
,"146 LIVINGSTON RD ROME, GA 30161-0000",34.19559,-85.29584
,"2767 CHULIO ROAD ROME, GA 30161-0000",34.19909,-85.08403
,"112 LOMBARDY WAY ROME, GA 30161-0000",34.22247,-85.16244
,"16 E 12TH STREET ROME, GA 30161-0000",34.23624,-85.17429
,"436 BRANHAM AVE ROME, GA 30161-0000",34.24532,-85.18337
,"111 MORRIS RD ROME, GA 30161-0000",34.25666,-85.12719
,"1325 KINGSTON ROAD ROME, GA 30161-0000",34.25991,-85.13858
,"528 BURNETT FERRY RD ROME, GA 30165-0000",34.26052,-85.2344
,"400 CIVIC CENTER DRIVE ROME, GA 30161",34.26155,-85.1671
,"400 CIVIC CENTER DIVE ROME, GA 30161-0000",34.26155,-85.1671
,"4454 ALABAMA HWY NW COOSA, GA 30129-0000",34.26308,-85.30444
,"314 BURNETT FERRY RD ROME, GA 30165-0000",34.26372,-85.22542
,"2901 GARDEN LAKES BLVD NW ROME, GA 30165-0000",34.2828,-85.2377
,"48 ASH STREET ROME, GA 30161-0000",34.28384,-85.16088
,"2200 REDMOND CIRCLE NW ROME, GA 30165-0000",34.28387,-85.22704
,"102 NORTH FLOYD PARK RD ROME, GA 30165-0000",34.3395,-85.16835
,"40 MINSHEW ROAD SHANNON, GA 30172-0000",34.34581,-85.07999
,"5385 MARTHA BERRY HWY ROME, GA 30165-0000",34.37387,-85.17345
,"6648 BIG TEXAS VALLEY RD ROME, GA 30165-0000",34.39414,-85.228
,"1469 FLOYD SPRINGS RD ROME, GA 30161-0000",34.42426,-85.15654
,"2341 EVERETT SPRINGS RD ARMUCHEE, GA 30105-0000",34.5,-85.11613
