provider,lat,lon,num_stops_per_week,score
SRTA,34.04582,-84.17935,4,1
SRTA,34.06104,-84.16578,4,1
SRTA,33.79133,-84.39477,14,1
SRTA,33.79197,-84.38894,14,1
SRTA,34.05598,-84.16984,4,1
SRTA,33.76235,-84.38704,103,3
SRTA,33.76235,-84.39028,15,1
SRTA,33.75105,-84.38966,70,2
SRTA,33.74759,-84.39212,42,2
SRTA,33.74943,-84.39075,42,2
SRTA,33.75243,-84.38838,70,2
SRTA,33.75624,-84.38436,110,3
SRTA,33.75871,-84.38431,110,3
SRTA,33.75332,-84.38546,108,3
SRTA,33.75452,-84.38617,2,1
SRTA,33.75232,-84.39374,94,3
SRTA,34.04672,-84.17816,4,1
SRTA,34.02944,-84.18669,4,1
SRTA,34.02926,-84.18712,4,1
SRTA,34.01729,-84.19045,4,1
SRTA,34.03872,-84.1848,4,1
SRTA,34.04025,-84.18452,4,1
SRTA,34.01714,-84.19003,4,1
SRTA,33.76494,-84.38679,10,1
SRTA,34.06321,-84.1646,4,1
SRTA,34.06352,-84.16478,4,1
SRTA,33.76092,-84.38784,14,1
SRTA,33.76094,-84.38444,110,3
SRTA,33.90786,-84.35507,6,1
SRTA,33.90675,-84.35987,6,1
SRTA,33.82128,-84.36898,8,1
SRTA,33.76978,-84.38709,9,1
SRTA,33.91087,-84.35148,26,1
SRTA,33.75178,-84.39453,46,2
SRTA,33.75107,-84.39323,70,2
SRTA,33.75191,-84.39167,112,3
SRTA,33.77128,-84.3854,10,1
SRTA,33.75944,-84.386,112,3
SRTA,33.75532,-84.38604,112,3
SRTA,33.75695,-84.38603,112,3
SRTA,33.76352,-84.38591,9,1
SRTA,33.75342,-84.39079,42,2
SRTA,33.76832,-84.38526,9,1
SRTA,33.76254,-84.38741,96,3
SRTA,33.91607,-84.35114,13,1
SRTA,33.91689,-84.35141,13,1
SRTA,33.74831,-84.39341,40,2
SRTA,33.75072,-84.39151,40,2
SRTA,33.75161,-84.39093,2,1
SRTA,33.75341,-84.38942,2,1
SRTA,33.93221,-84.35076,12,1
SRTA,33.74875,-84.39797,46,2
SRTA,33.79032,-84.38942,109,3
SRTA,33.77702,-84.3889,109,3
SRTA,33.77073,-84.38896,109,3
SRTA,33.76383,-84.3889,88,2
SRTA,33.75221,-84.39578,46,2
SRTA,33.74919,-84.39804,46,2
