name,address,lat,lon
,"140 BETHEL CHURCH RD HIRAM, GA 30141",33.82888,-84.78244
,"1380 PINE VALLEY RD POWDER SPRINGS, GA 30127",33.83057,-84.73873
,"225 WILLIAMS LAKE RD HIRAM, GA 30141",33.83357,-84.74139
,"2843 NEBO RD DALLAS, GA 30157-00",33.83681,-84.8383
,"1849 MULBERRY ROCK RD DALLAS, GA 30157",33.83743,-84.94851
,"2056 HIRAM DOUGLASVILLE HWY HIRAM, GA 30141",33.8633,-84.76307
,"298 MUSTANG DR DALLAS, GA 30132",33.87822,-84.83291
,"229 PLEASANT GROVE RD ROCKMART, GA 30153",33.87882,-85.00668
,"855 HIRAM DVILLE HWY HIRAM, GA 30141-0000",33.87956,-84.75984
,"240 CONSTITUTION BLVD DALLAS, GA 30132-0000",33.91713,-84.84751
,"730 AIRPORT PKWY DALLAS, GA 30157",33.91776,-84.94093
,"3522 HIRAM ACWORTH HWY DALLAS, GA 30157",33.93561,-84.73776
,"54 INDUSTRIAL WAY N DALLAS, GA 30132",33.94245,-84.81668
,"2976 DALLAS ACWORTH HWY DALLAS, GA 30132",33.94461,-84.8055
,"7147 HIRAM ACWORTH HWY DALLAS, GA 30157",33.9898,-84.74967
,"44 RUSSOM ELEM SCHOOL LN DALLAS, GA 30132",34.02228,-84.74848
,"1531 CEDARCREST RD DALLAS, GA 30132",34.02479,-84.77627
,"8650 CARTERSVILLE HIGHWAY DALLAS, GA 30132",34.03303,-84.84007
,"909 HARMONY GROVE CHURCH RD ACWORTH, GA 30101",34.05055,-84.779
