name,address,lat,lon
,"3004 HWY 341 S HAWKINSVILLE, GA 31036-0000",32.28377,-83.47212
,"225 HIGHWAY 26 E ELKO, GA 31025-0000",32.33951,-83.77663
,"1060 KEITH DR PERRY, GA 31069-0000",32.46204,-83.70452
,"340 PINEY GROVE RD KATHLEEN, GA 31047-00",32.51394,-83.613
,"200 DANNY CARPENTER DR KATHLEEN, GA 31047",32.53388,-83.70096
,"125 HIGHWAY 96 E BONAIRE, GA 31005-0000",32.54701,-83.58921
,"71 COHEN WALKER DR WARNER ROBINS, GA 31088",32.54864,-83.66699
,"2841 MOODY ROAD WARNER ROBINS, GA 31088-0000",32.56434,-83.62665
,"1200 FEAGIN MILL ROAD WARNER ROBINS, GA 31088-0000",32.56948,-83.67614
,"1311 CORDER- BACK PARKING LT WARNER ROBINS, GA 31088-0000",32.59561,-83.65439
,"200 CARL VINSON PKWY WARNER ROBINS, GA 31088-0000",32.59673,-83.66389
,"800 WATSON BLVD WARNER ROBINS, GA 31093-0000",32.61949,-83.60902
,"233 N HOUSTON RD WARNER ROBINS, GA 31093-0000",32.62031,-83.64349
,"300 E CHURCH ST CENTERVILLE, GA 31028-0000",32.62274,-83.68296
,"301 THOMSON ST CENTERVILLE, GA 31028-00",32.6334,-83.69436
,"305 SULLIVAN ROAD WARNER ROBINS, GA 31093-0000",32.65527,-83.65715
