name,address,lat,lon
,"125 MAIN ST JERSEY, GA 30235-0000",33.5221,-84.35478
,"138 E HIGHTOWER TRL SOCIAL CIRCLE, GA 30025-0000",33.65601,-83.7177
,"327 GEORGIA HIGHWAY 11 S MONROE, GA 30655-0000",33.71445,-83.69742
,"2625 PANNELL RD MONROE, GA 30655-0000",33.7355,-83.64827
,"1021 PARK ST LOGANVILLE, GA 30052-0000",33.74958,-83.86198
,"2350 HIGHWAY 138 MONROE, GA 30655",33.77237,-83.79344
,"1635 HWY 81 SW LOGANVILLE, GA 30052-0000",33.77438,-83.85115
,"169 S HIGHWAY 83 GOOD HOPE, GA 30641-0000",33.78342,-83.60759
,"6372 HWY 20 SW LOGANVILLE, GA 30052-0000",33.79042,-83.95393
,"202 MCDANIEL ST. MONROE, GA 30655-0000",33.79238,-83.71402
,"842 HWY 78E MONROE, GA 30655-0000",33.79484,-83.71323
,"206 N BROAD ST MONROE, GA 30655-0000",33.79663,-83.71291
,"150 BAKER ST MONROE, GA 30655-0000",33.79971,-83.70001
,"1857 HIGHWAY 78 MONROE, GA 30656-0000",33.8091,-83.79065
,"3275 TIG KNIGHT RD LOGANVILLE, GA 30052-0000",33.81442,-83.87414
,"1000 HERITAGE PKWY MONROE, GA 30656-0000",33.82123,-83.80989
,"4635 ATLANTA HWY LOGANVILLE, GA 30052-0000",33.83379,-83.89113
,"1820 HIGHWAY 11 MONROE, GA 30656-0000",33.83729,-83.73251
,"132 CHURCH ST LOGANVILLE, GA 30052-0000",33.8387,-83.89678
,"2940 GRATIS RD NW MONROE, GA 30656-0000",33.88258,-83.66464
,"7625 BOLD SPRINGS CH RD MONROE, GA 30656-0000",33.90362,-83.80761
