name,address,lat,lon
,"63 LANIER RD PEMBROKE, GA 31321-0000",32.19313,-81.61542
,"122 NEVILS DENMARK RD PEMBROKE, GA 31321-0000",32.266,-81.7588
,"1934 UNION CHURCH RD REGISTER, GA 30452-0000",32.28462,-81.83526
,"16894 HWY 119 CONN BROOKLET, GA 30415-0000",32.32543,-81.55004
,"3023 HARVILLE ROAD STATESBORO, GA 30458-0000",32.33718,-81.77476
,"33 FOSTER RD REGISTER, GA 30452-0000",32.36843,-81.88591
,"416 NORTH CROMLEY ROAD BROOKLET, GA 30415-0000",32.38935,-81.6622
,"16942 HIGHWAY 67 STATESBORO, GA 30458-0000",32.39501,-81.75067
,"300 LEE AVE BROOKLET, GA 30415-0000",32.42048,-81.61426
,"1102 FAIR RD STATESBORO, GA 30458-0000",32.42504,-81.77449
,"4 SOUTH ZETTEROWER AVE STATESBORO, GA 30458-0000",32.44855,-81.77729
,"150 WILLIAMS ROAD STATESBORO, GA 30458-0000",32.45917,-81.79464
,"5023 CLITO RD STATESBORO, GA 30461-0000",32.47723,-81.6698
,"27209 HIGHWAY 80 WEST PORTAL, GA 30450-0000",32.53751,-81.93227
,"1757 METTS RD STATESBORO, GA 30461-0000",32.548,-81.80879
,"4508 ROCKYFORD RD PORTAL, GA 30450-0000",32.59794,-81.87183
