name,address,lat,lon
,"400 OSBORNE ST SAINT MARYS, GA 31558",30.72482,-81.54724
,"101 MILLER STREET SAINT MARYS, GA 31558-0000",30.74567,-81.5632
,"101 PINE STREET ST. MARYS, GA 31558",30.75941,-81.57571
,"10600 COLERAIN ROAD SAINT MARYS, GA 31558-0000",30.78115,-81.59472
,"333 SOUTH ASHLEY STREET KINGSLAND, GA 31548-0000",30.79796,-81.68384
,"531 NORTH LEE STREET KINGSLAND, GA 31548-0000",30.80661,-81.69086
,"140 COLERAIN ROAD KINGSLAND, GA 31548-0000",30.81106,-81.74407
,"1050 WILDCAT DR KINGSLAND, GA 31548-0000",30.81406,-81.64674
,"7354 HARRIETTS BLUFF RD WOODBINE, GA 31569-0000",30.87122,-81.58942
,"310 BEDELL AVENUE WOODBINE, GA 31569-0000",30.96794,-81.724
,"377 NEW POST RD WHITE OAK, GA 31568-0000",31.02361,-81.80693
,"1946 SPRING BLUFF ROAD WAVERLY, GA 31565-0000",31.08693,-81.62028
