,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358787946,2005,post_office,Kingsland Post Office,-81.6806000000,30.7982000000,-81.6806,30.7982
1,358787971,2005,post_office,Saint Marys Post Office,-81.5755000000,30.7604000000,-81.5755,30.7604
2,358787988,2005,post_office,Woodbine Post Office,-81.7247000000,30.9699000000,-81.7247,30.9699
3,367912799,2009,courthouse,Camden County Courthouse,-81.7203840000,30.9682874000,-81.72038,30.96829
4,367913655,2007,library,Saint Marys Public Library,-81.5527000000,30.7414000000,-81.5527,30.7414
5,367913756,2007,library,Camden County Public Library,-81.6456000000,30.7870000000,-81.6456,30.787
6,367914266,2001,police,Saint Marys Police Complex,-81.5532766000,30.7497977000,-81.55328,30.7498
7,367914536,2008,town_hall,Woodbine City Hall,-81.7239530000,30.9680820000,-81.72395,30.96808
8,367914541,2008,town_hall,Saint Marys City Hall,-81.5471810000,30.7259180000,-81.54718,30.72592
9,367914546,2008,town_hall,Kingsland City Hall,-81.6899573000,30.7995480000,-81.68996,30.79955
10,5262866449,2005,post_office,,-81.5755053000,30.7934917000,-81.57551,30.79349
