lat,lon
33.94457,-84.20442
33.94104,-84.20401
33.93121,-84.14736
33.95845,-84.11016
33.92072,-84.21481
33.92055,-84.21487
33.94394,-84.20307
33.90734,-84.20482
33.90752,-84.20452
33.95064,-83.99507
33.95215,-83.99234
33.96317,-84.13121
33.95876,-84.24687
34.08508,-83.9952
33.92974,-84.17544
33.89485,-84.1403
33.89494,-84.14058
33.90602,-84.20267
33.97668,-84.21849
33.95837,-84.24776
33.9476,-84.13196
33.92999,-84.1471
33.92255,-84.01691
33.9836,-84.08455
33.96746,-84.07144
33.96699,-84.07106
33.97628,-84.07889
33.97632,-84.07916
33.96696,-84.06946
33.97151,-84.07516
33.96764,-84.07199
33.95346,-84.02377
33.938,-84.18819
33.93407,-84.17129
33.94278,-84.20147
33.94298,-84.20133
33.93509,-84.1826
33.942,-84.1988
33.93669,-84.1862
33.93663,-84.18536
33.93945,-84.19315
33.9331,-84.17933
33.93278,-84.17556
33.93904,-84.19134
33.93476,-84.18318
33.93314,-84.1803
33.93362,-84.1735
33.93566,-84.16909
33.94005,-84.19458
33.9415,-84.19757
33.93786,-84.18851
33.96991,-84.15417
33.9713,-84.15526
33.96889,-84.15121
33.96906,-84.14938
33.90719,-84.11158
33.91939,-84.22262
33.91947,-84.22232
33.9217,-84.21995
33.92133,-84.22001
33.91691,-84.22609
33.9168,-84.22603
33.91562,-84.23346
33.9155,-84.23308
33.91606,-84.23
33.91594,-84.22997
33.91381,-84.23637
33.91745,-84.24008
33.91915,-84.21283
33.97722,-84.09994
33.95528,-84.09448
33.9513,-84.09214
33.95141,-84.09188
33.95401,-84.0937
33.95872,-84.09398
33.97078,-84.09843
33.95437,-84.09429
33.94985,-84.09105
33.97078,-84.09871
33.97292,-84.09964
33.95855,-84.09374
33.95666,-84.09401
33.95412,-84.03573
33.97642,-84.08315
33.96283,-84.0905
33.95663,-84.11205
33.9542,-84.12111
33.95493,-84.12004
33.96504,-84.08588
33.97512,-84.08363
33.96565,-84.0858
33.9719,-84.08533
33.9714,-84.08523
33.95019,-84.12687
33.96123,-84.09454
33.97465,-84.0835
33.91786,-84.21078
33.91969,-84.20283
33.93003,-84.17813
33.93019,-84.1784
33.91893,-84.20489
33.92252,-84.18951
33.92273,-84.1896
33.92768,-84.18317
33.92788,-84.18327
33.91816,-84.20782
33.91796,-84.20782
33.91878,-84.20471
33.92005,-84.2003
33.92025,-84.20056
33.92003,-84.19867
33.98534,-84.08052
33.92395,-84.25099
33.97585,-84.1642
33.923,-84.25242
33.97347,-84.16748
33.92904,-84.23672
33.92958,-84.23435
33.93156,-84.2258
33.92589,-84.24784
33.9337,-84.21822
33.93527,-84.21571
33.96601,-84.17778
33.9426,-84.20651
33.933,-84.21984
33.97086,-84.17107
33.96904,-84.17355
33.92055,-84.25538
33.93879,-84.21127
33.94098,-84.20899
33.94598,-84.20263
33.92588,-84.2474
33.95119,-84.19603
33.92978,-84.23254
33.91926,-84.25718
33.91909,-84.25692
33.97384,-84.16742
33.92328,-84.25153
33.92889,-84.2364
33.93173,-84.22398
33.9328,-84.2196
33.97596,-84.16448
33.9224,-84.25286
33.94863,-84.19884
33.95027,-84.19746
33.93614,-84.21428
33.94149,-84.20787
33.93489,-84.21576
33.9481,-84.19999
33.93115,-84.22664
33.9471,-84.2007
33.96135,-84.18405
33.96211,-84.18362
33.97015,-84.17255
33.92456,-84.24967
33.95748,-84.18855
33.95796,-84.18848
33.94013,-84.2096
33.93857,-84.21196
33.96467,-84.17964
33.96691,-84.17706
33.95227,-84.19513
33.91038,-84.12232
33.91028,-84.12205
33.90877,-84.13989
33.91209,-84.13323
33.91192,-84.13326
33.90648,-84.14454
33.90505,-84.14814
33.90494,-84.14798
33.91113,-84.11795
33.91104,-84.11784
33.91076,-84.11376
33.91218,-84.12921
33.90739,-84.14287
33.90741,-84.14262
33.9111,-84.12616
33.9174,-84.24021
33.9195,-84.24152
33.91959,-84.24176
33.92409,-84.24479
33.91901,-84.198
33.91701,-84.19651
33.91697,-84.19623
33.94189,-83.98321
33.94214,-84.13166
33.94243,-84.13147
33.94266,-84.14035
33.94278,-84.14038
33.94211,-84.13511
33.94233,-84.13543
33.96475,-84.0083
33.90805,-84.20855
33.90817,-84.20842
33.90754,-84.20756
33.94898,-84.12303
33.97784,-84.09691
33.97801,-84.0958
33.95077,-84.12316
33.91385,-84.23661
33.90262,-84.22241
33.90256,-84.22256
33.89982,-84.22085
33.89526,-84.21256
33.90169,-84.22133
33.90171,-84.22159
33.89557,-84.21829
33.8952,-84.21626
33.89507,-84.21141
33.94503,-83.9847
33.94859,-83.98677
33.94605,-83.98529
33.96438,-84.01149
33.94324,-83.99232
33.94033,-83.98488
33.94318,-83.99187
33.94017,-83.98493
33.9466,-83.99715
33.94804,-83.99822
33.94148,-83.99034
33.94245,-83.99072
33.944,-83.99352
33.94995,-84.00031
33.96249,-84.06203
33.95388,-84.03156
33.95395,-84.2435
33.9497,-84.23329
33.95282,-84.24267
33.95102,-84.23734
33.95327,-84.24343
33.9514,-84.23998
33.95727,-84.24516
33.91693,-84.16381
33.91862,-84.16521
33.91941,-84.16721
33.91972,-84.16715
33.92098,-84.17001
33.90832,-84.15705
33.90525,-84.1552
33.91326,-84.16126
33.92195,-84.1716
33.9212,-84.16973
33.92282,-84.17265
33.92315,-84.17247
33.91657,-84.16393
33.92616,-84.1749
33.92578,-84.17428
33.90982,-84.1572
33.93513,-84.22479
33.93954,-84.2367
33.941,-84.23772
33.94108,-84.23747
33.94256,-84.23912
33.8853,-84.19196
33.88504,-84.19132
33.93107,-84.22149
33.93982,-84.23659
33.87849,-84.18906
33.93777,-84.2355
33.89292,-84.19644
33.89248,-84.19599
33.92821,-84.22025
33.89929,-84.20364
33.86942,-84.18845
33.86943,-84.1881
33.87265,-84.188
33.87193,-84.18776
33.90719,-84.20657
33.93144,-84.22207
33.88841,-84.19443
33.92738,-84.21928
33.92287,-84.21317
33.93545,-84.22796
33.92428,-84.21593
33.92977,-84.22113
33.89631,-84.19756
33.93601,-84.23375
33.89517,-84.19696
33.89448,-84.19652
33.92278,-84.21369
33.89923,-84.20279
33.88118,-84.18992
33.88086,-84.18951
33.93564,-84.22843
33.92121,-84.00782
33.94962,-83.99207
33.95458,-83.99737
33.95586,-83.99785
33.95471,-83.99716
33.95595,-83.99813
33.89287,-84.14135
33.89301,-84.14165
33.94656,-84.00631
33.9012,-84.12627
33.88688,-84.1581
33.90426,-84.11322
33.88863,-84.15654
33.88681,-84.15782
33.88077,-84.16472
33.94476,-84.00935
33.88896,-84.15524
33.8892,-84.15551
33.88122,-84.16452
33.88951,-84.14463
33.86709,-84.18681
33.87564,-84.1705
33.87621,-84.1702
33.90403,-84.11588
33.88955,-84.15157
33.88978,-84.15153
33.87097,-84.17587
33.87282,-84.17361
33.87321,-84.17362
33.95669,-84.01822
33.90499,-84.11264
33.9386,-84.01811
33.9007,-84.1273
33.86855,-84.17917
33.86889,-84.17895
33.89898,-84.13604
33.89979,-84.13352
33.93549,-84.02822
33.88971,-84.14468
33.86746,-84.18219
33.8678,-84.18198
33.86732,-84.18679
33.88354,-84.16139
33.90263,-84.1223
33.90372,-84.11826
33.94192,-84.01294
33.9035,-84.118
33.93974,-84.01585
33.90939,-84.19954
33.91186,-84.2007
33.90787,-84.20235
33.91061,-84.19969
33.90412,-84.21976
33.90489,-84.21849
33.90704,-84.2158
33.90977,-84.20967
