name,address,lat,lon
,"670 HIGHWAY 23 NW SUWANEE, GA 30024-0000",33.20476,-81.9365
,"4521 CENTERVILLE HIGHWAY SNELLVILLE, GA 30039-0000",33.77555,-84.04995
,"4515 LENORA CHURCH RD SNELLVILLE, GA 30039-0000",33.79112,-84.00154
,"3150 SPAIN RD SNELLVILLE, GA 30039-0000",33.80332,-84.06889
,"3857 CENTERVILLE ROSEBUD RD SNELLVILLE, GA 30039-0000",33.8046,-84.03938
,"3895 ZOAR CHURCH RD SNELLVILLE, GA 30039-0000",33.80997,-84.04528
,"2500 ROCKBRIDGE RD STONE MOUNTAIN, GA 30087-0000",33.81348,-84.09922
,"4100 ROSEBUD RD LOGANVILLE, GA 30052-0000",33.82102,-83.9597
,"3115 CENTERVILLE HWY SNELLVILLE, GA 30039-0000",33.82261,-84.03572
,"4805 STONE MOUNTAIN HWY LILBURN, GA 30047-0000",33.82803,-84.09614
,"2400 ROSS RD SNELLVILLE, GA 30039-0000",33.82824,-84.07589
,"2306 BETHANY CHURCH RD SNELLVILLE, GA 30039-0000",33.83388,-84.06885
,"1405 ROCKBRIDGE RD STONE MOUNTAIN, GA 30087-0000",33.83686,-84.13024
,"5485 FIVE FORKS TRICKUM RD STONE MOUNTAIN, GA 30087-0000",33.83883,-84.13329
,"2500 SAWYER PKWY SNELLVILLE, GA 30078-0000",33.8414,-84.0085
,"1063 ROCKBRIDGE RD STONE MOUNTAIN, GA 30087-0000",33.84509,-84.13329
,"5050 FIVE FORKS TRICKUM RD LILBURN, GA 30047-0000",33.84724,-84.11726
,"3400 ROSEBUD RD LOGANVILLE, GA 30052-0000",33.84734,-83.95761
,"1826 KILLIAN HILL RD SW LILBURN, GA 30047-0000",33.84859,-84.07348
,"2503 SKYLAND DR SNELLVILLE, GA 30078-0000",33.8519,-84.00962
,"2208 MAIN ST E SNELLVILLE, GA 30078-0000",33.85436,-84.00435
,"2428 MAIN ST E SNELLVILLE, GA 30078-0000",33.8561,-84.01623
,"1400 KILLIAN HILL RD LILBURN, GA 30047-0000",33.85981,-84.08132
,"1200 ATHENS HWY GRAYSON, GA 30017-0000",33.8625,-83.9686
,"5373 WYDELLA RD SW LILBURN, GA 30047-0000",33.8636,-84.14426
,"2900 ROSEBUD ROAD LOGANVILLE, GA 30052",33.86563,-83.95582
,"701 COLE DR LILBURN, GA 30047-0000",33.86568,-84.11939
,"2849 MOUNTAIN VIEW RD SNELLVILLE, GA 30078-0000",33.86764,-84.03537
,"4000 FIVE FORKS TRICKUM ROAD LILBURN, GA 30047-0000",33.86824,-84.09023
,"5150 ARCADO RD LILBURN, GA 30047-0000",33.8719,-84.1398
,"1405 HEWATT RD LILBURN, GA 30047-0000",33.87253,-84.05482
,"4651 BRITT RD NORCROSS, GA 30071-0000",33.88059,-84.19717
,"4434 BRITT RD TUCKER, GA 30084-0000",33.88267,-84.20779
,"3250 RIVER DR SW LAWRENCEVILLE, GA 30044-0000",33.88374,-84.06927
,"1004 OAK RD SW LILBURN, GA 30047-0000",33.88479,-84.05813
,"800 GRAYSON PKWY GRAYSON, GA 30017-0000",33.88565,-83.96484
