provider,lat,lon,num_stops_per_week,score
Gwinnett County Transit,33.94457,-84.20442,209,2
Gwinnett County Transit,33.94104,-84.20401,197,2
Gwinnett County Transit,33.93121,-84.14736,94,1
Gwinnett County Transit,33.95845,-84.11016,4,1
Gwinnett County Transit,33.92072,-84.21481,269,2
Gwinnett County Transit,33.92055,-84.21487,134,1
Gwinnett County Transit,33.94394,-84.20307,207,2
Gwinnett County Transit,33.90734,-84.20482,99,1
Gwinnett County Transit,33.90752,-84.20452,98,1
Gwinnett County Transit,33.95064,-83.99507,102,1
Gwinnett County Transit,33.95215,-83.99234,94,1
Gwinnett County Transit,33.96317,-84.13121,801,4
Gwinnett County Transit,33.95876,-84.24687,99,1
Gwinnett County Transit,34.08508,-83.9952,16,1
Gwinnett County Transit,33.92974,-84.17544,20,1
Gwinnett County Transit,33.89485,-84.1403,94,1
Gwinnett County Transit,33.89494,-84.14058,102,1
Gwinnett County Transit,33.90602,-84.20267,196,2
Gwinnett County Transit,33.97668,-84.21849,206,2
Gwinnett County Transit,33.95837,-84.24776,107,1
Gwinnett County Transit,33.9476,-84.13196,4,1
Gwinnett County Transit,33.92999,-84.1471,102,1
Gwinnett County Transit,33.92255,-84.01691,196,2
Gwinnett County Transit,33.9836,-84.08455,0,0
Gwinnett County Transit,33.96746,-84.07144,187,2
Gwinnett County Transit,33.96699,-84.07106,94,1
Gwinnett County Transit,33.97628,-84.07889,187,2
Gwinnett County Transit,33.97632,-84.07916,187,2
Gwinnett County Transit,33.96696,-84.06946,187,2
Gwinnett County Transit,33.97151,-84.07516,187,2
Gwinnett County Transit,33.96764,-84.07199,187,2
Gwinnett County Transit,33.95346,-84.02377,94,1
Gwinnett County Transit,33.938,-84.18819,109,1
Gwinnett County Transit,33.93407,-84.17129,109,1
Gwinnett County Transit,33.94278,-84.20147,109,1
Gwinnett County Transit,33.94298,-84.20133,109,1
Gwinnett County Transit,33.93509,-84.1826,109,1
Gwinnett County Transit,33.942,-84.1988,109,1
Gwinnett County Transit,33.93669,-84.1862,109,1
Gwinnett County Transit,33.93663,-84.18536,109,1
Gwinnett County Transit,33.93945,-84.19315,109,1
Gwinnett County Transit,33.9331,-84.17933,109,1
Gwinnett County Transit,33.93278,-84.17556,109,1
Gwinnett County Transit,33.93904,-84.19134,109,1
Gwinnett County Transit,33.93476,-84.18318,109,1
Gwinnett County Transit,33.93314,-84.1803,109,1
Gwinnett County Transit,33.93362,-84.1735,109,1
Gwinnett County Transit,33.93566,-84.16909,109,1
Gwinnett County Transit,33.94005,-84.19458,109,1
Gwinnett County Transit,33.9415,-84.19757,109,1
Gwinnett County Transit,33.93786,-84.18851,109,1
Gwinnett County Transit,33.96991,-84.15417,100,1
Gwinnett County Transit,33.9713,-84.15526,100,1
