name,address,lat,lon
,"1953 TORCH HILL ROAD COLUMBUS, GA 31903-0000",32.41779,-84.9492
,"4400 OLD CUSSETA RD COLUMBUS, GA 31903-37",32.42966,-84.92586
,"3013 CUSSETA RD COLUMBUS, GA 31906-00",32.44293,-84.94997
,"3980 STEAM MILL RD COLUMBUS, GA 31907-17",32.45604,-84.92604
,"6028 BUENA VISTA RD COLUMBUS, GA 31907",32.46082,-84.88696
,"901 5TH AVENUE COLUMBUS, GA 31901-00",32.46311,-84.98685
,"2412 WYNNTON ROAD COLUMBUS, GA 31906-00",32.47097,-84.95607
,"1212 15TH STREET COLUMBUS, GA 31906-11",32.47404,-84.97538
,"1603 FLOYD RD COLUMBUS, GA 31907-02",32.47589,-84.89966
,"3000 MACON ROAD COLUMBUS, GA 31906-00",32.4769,-84.94402
,"2101 WILDWOOD AVENUE COLUMBUS, GA 31906-00",32.48226,-84.96259
,"3564 FORREST RD COLUMBUS, GA 31907-99",32.4847,-84.93461
,"2835 BRANTON WOODS DR COLUMBUS, GA 31907",32.48664,-84.89601
,"4400 REESE ROAD COLUMBUS, GA 31907-05",32.50569,-84.91241
,"928 MANCHESTER EXPWY COLUMBUS, GA 31904",32.50766,-84.97818
,"2400 DEVONSHIRE DRIVE COLUMBUS, GA 31904-99",32.50828,-84.95725
,"2801 BRITT DAVID ROAD COLUMBUS, GA 31909-98",32.52838,-84.95061
,"500 RIVER KNOLL WAY COLUMBUS, GA 31904-85",32.53313,-84.9889
,"5201 WARM SPRINGS ROAD COLUMBUS, GA 31909",32.53755,-84.90344
,"6500 PSALMOND ROAD COLUMBUS, GA 31907-00",32.53823,-84.85527
,"6507 MOON RD COLUMBUS, GA 31909-42",32.54004,-84.92499
,"6795 WHITESVILLE ROAD COLUMBUS, GA 31904-00",32.5433,-84.96838
,"7300 LIVINGSTON DRIVE COLUMBUS, GA 31909-37",32.54998,-84.93054
,"7701 LLOYD RD COLUMBUS, GA 31909-26",32.56019,-84.95792
,"4980 HANCOCK ROAD MIDLAND, GA 31820-00",32.57053,-84.91431
