name,address,lat,lon
,"1689 MLK JR PKWY GRIFFIN, GA 30224-0000",33.19743,-84.28559
,"1401 MAPLE DRIVE GRIFFIN, GA 30224-0000",33.21637,-84.25142
,"841 S MCDONOUGH RD GRIFFIN, GA 30224-0000",33.2221,-84.18986
,"1349 MACON RD GRIFFIN, GA 30223-0000",33.22319,-84.24002
,"600 CARVER RD GRIFFIN, GA 30224-0000",33.23233,-84.29712
,"601-C CAMP NORTHERN RD GRIFFIN, GA 30224-0000",33.23595,-84.27098
,"41 LEACH RD GRIFFIN, GA 30224-0000",33.24001,-84.3732
,"885 MEMORIAL DR GRIFFIN, GA 30223-0000",33.24283,-84.24951
,"1110 HIGH FALLS RD GRIFFIN, GA 30223-0000",33.24411,-84.23265
,"501 W BROAD ST. GRIFFIN, GA 30223-0000",33.25048,-84.27059
,"241 BLANTON AVE GRIFFIN, GA 30223-0000",33.26118,-84.25851
,"1109 EXPERIMENT ST GRIFFIN, GA 30223-0000",33.26757,-84.28765
,"2000 W MCINTOSH RD GRIFFIN, GA 30223-0000",33.27116,-84.30752
,"1843 N HILL ST GRIFFIN, GA 30223-0000",33.28296,-84.26316
,"1405 N MCDONOUGH GRIFFIN, GA 30223-0000",33.28467,-84.19195
,"5084 ATLANTA RD GRIFFIN, GA 30223-0000",33.31099,-84.28885
,"2567 TEAMON RD GRIFFIN, GA 30223-0000",33.31632,-84.21658
,"416 COUNTY LINE CHURCH RD GRIFFIN, GA 30223-0000",33.32994,-84.35386
