name,address,lat,lon
,"1125 ANTIOCH RD ALBANY, GA 31705-0000",31.4754,-84.12688
,"1215 LILY POND RD ALBANY, GA 31701-0000",31.5145,-84.16936
,"2600 RADIUM SPRINGS RD ALBANY, GA 31705-0000",31.51806,-84.12778
,"1010 OLD PETORIA RD ALBANY, GA 31707-0000",31.52276,-84.22497
,"109 JOSEPH HOLLY CIRCLE ALBANY, GA 31705-0000",31.52917,-84.11815
,"1425 W OAKRIDGE DR ALBANY, GA 31707-0000",31.55058,-84.19163
,"302 VICK ST ALBANY, GA 31705-0000",31.5512,-84.13203
,"2234 CUTTS AVE ALBANY, GA 31705-0000",31.55389,-84.10048
,"1905 M L KING JR DR ALBANY, GA 31701-0000",31.5548,-84.15477
,"1113 UNIVERSITY AVE ALBANY, GA 31707-0000",31.56234,-84.20374
,"325 WHITNEY AVE ALBANY, GA 31701-0000",31.57257,-84.15566
,"1129 WHITNEY AVE ALBANY, GA 31701-0000",31.57279,-84.17856
,"2410 SYLVESTER RD ALBANY, GA 31705-0000",31.57357,-84.09229
,"2001 LEONARD AVE ALBANY, GA 31705-0000",31.57785,-84.09996
,"2400 GILLIONVILLE RD ALBANY, GA 31707-0000",31.58179,-84.21374
,"3404 GILLIONVILLE RD ALBANY, GA 31721",31.58495,-84.23842
,"499 PINE BLUFF RD ALBANY, GA 31705-0000",31.58661,-84.07368
,"1305 E 2ND AVE ALBANY, GA 31705-0000",31.58682,-84.12148
,"1601 FLORENCE DR ALBANY, GA 31707-0000",31.5872,-84.1881
,"2600 PARTRIDGE DR ALBANY, GA 31707-0000",31.59007,-84.21796
,"311 W 3RD AVE ALBANY, GA 31701-0000",31.59066,-84.15495
,"1028 MCKINLEY ST ALBANY, GA 31701-0000",31.59157,-84.16566
,"1700 CORDELL AVE ALBANY, GA 31705-0000",31.59236,-84.1127
,"1600 PALMYRA RD ALBANY, GA 31701-0000",31.59892,-84.16453
,"2126 W EDGEWATER DR ALBANY, GA 31707-0000",31.60073,-84.20275
,"416 N WESTOVER BLVD ALBANY, GA 31707-0000",31.6031,-84.21995
,"505 BYRON PLANTATION RD ALBANY, GA 31707-0000",31.60411,-84.27759
,"2200 BARNESDALE WY ALBANY, GA 31707-0000",31.60835,-84.19942
