name,address,lat,lon
,"6100 GA. HIGHWAY 5 DOUGLASVILLE, GA 30135-0000",33.63797,-84.82758
,"5357 CHAPEL HILL RD DOUGLASVILLE, GA 30135-0000",33.65947,-84.71441
,"4979 GA. HIGHWAY 5 DOUGLASVILLE, GA 30135-0000",33.67074,-84.80774
,"5000 GEORGIA HIGHWAY 92 DOUGLASVILLE, GA 30135",33.67086,-84.65903
,"5866 DORSETT SHOALS RD DOUGLASVILLE, GA 30135-0000",33.68347,-84.76648
,"3989 CHAPEL HILL RD DOUGLASVILLE, GA 30135-0000",33.69605,-84.71817
,"3715 BRIGHT STAR RD DOUGLASVILLE, GA 30135-0000",33.70534,-84.78735
,"5400 STEWART MILL RD DOUGLASVILLE, GA 30135-0000",33.70928,-84.75217
,"8445 EPHESUS CHURCH RD VILLA RICA, GA 30180-0000",33.71012,-84.85234
,"9999 PARKWAY SOUTH DOUGLASVILLE, GA 30135-0000",33.71204,-84.75225
,"3099 CHAPEL HILL RD DOUGLASVILLE, GA 30135-0000",33.72221,-84.72596
,"3301 SHOALS SCHOOL RD DOUGLASVILLE, GA 30135-0000",33.72364,-84.65037
,"13691 VETERANS MEMORIAL HW WINSTON, GA 30187-0000",33.72907,-84.81861
,"2613 TYSON RD VILLA RICA, GA 30180-0000",33.7346,-84.87886
,"5900 PRESTLEY MILL RD DOUGLASVILLE, GA 30135",33.73494,-84.72709
,"2544 POPE RD DOUGLASVILLE, GA 30135-0000",33.73691,-84.69674
,"6754 CHURCH STREET DOUGLASVILLE, GA 30134-0000",33.74908,-84.75051
,"2105 MACK RD DOUGLASVILLE, GA 30135-0000",33.74927,-84.68525
,"6903 JAMES D. SIMPSON AVE DOUGLASVILLE, GA 30134-0000",33.75515,-84.75603
,"2520 EAST COUNTY LINE RD LITHIA SPRINGS, GA 30122-0000",33.75584,-84.65772
,"8138 MALONE STREET DOUGLASVILE, GA 30134-0000",33.75798,-84.74698
,"11495 VETERANS MEMORIAL HW DOUGLASVILLE, GA 30134-0000",33.7781,-84.70445
,"7101 JUNIOR HIGH DR LITHIA SPRINGS, GA 30122-0000",33.78194,-84.65999
,"2960 SKYVIEW DR LITHIA SPRINGS, GA 30122-0000",33.78238,-84.64023
,"10531 VETERAN MEMORIAL HWY LITHIA SPRINGS, GA 30122-0000",33.7947,-84.65816
