name,address,lat,lon
,"115 M.L K. JR. BLVD LOCUST GROVE, GA 30248-0000",33.33697,-84.10813
,"211 PEEKSVILLE RD LOCUST GROVE, GA 30248-0000",33.35172,-84.10504
,"280 MOSE BROWN DR LOCUST GROVE, GA 30248-0000",33.36065,-84.10862
,"2355 OLD JACKSON ROAD LOCUST GROVE, GA 30248-0000",33.37944,-84.05199
,"37 WOOLSEY RD HAMPTON, GA 30228-0000",33.38077,-84.29326
,"911 SIMPSON MILL RD LOCUST GROVE, GA 30248-0000",33.38135,-84.21521
,"109 OAK ST. HAMPTON, GA 30228-0000",33.39031,-84.30111
,"1960 NEW HOPE RD LOCUST GROVE, GA 30248-0000",33.39203,-84.02155
,"2957 MT. CARMEL RD HAMPTON, GA 30228-0000",33.42698,-84.27626
,"1005 HIGHWAY 81 WEST MCDONOUGH, GA 30253-0000",33.42889,-84.21312
,"4 NORTH BETHANY RD. MCDONOUGH, GA 30252-0000",33.429,-84.08932
,"397 RACETRACK RD MCDONOUGH, GA 30252-0000",33.43144,-84.13354
,"992 MT. BETHEL RD MCDONOUGH, GA 30252-0000",33.44023,-83.99986
,"253 MACON STREET MCDONOUGH, GA 30253-0000",33.44039,-84.14602
,"101 MACON ST MCDONOUGH, GA 30253-0000",33.44486,-84.14694
,"1724 HIGHWAY 155 N MCDONOUGH, GA 30252-0000",33.44948,-84.1416
,"571 NORTH OLA ROAD MCDONOUGH, GA 30252-0000",33.451,-84.04241
,"427 MCGARITY RD MCDONOUGH, GA 30253-0000",33.45376,-84.13288
,"45 MT. CARMEL RD MCDONOUGH, GA 30252-0000",33.45806,-84.19556
,"2176 JONESBORO RD MCDONOUGH, GA 30253-0000",33.46596,-84.22892
,"1865 HWY 20 E MCDONOUGH, GA 30252-0000",33.48218,-84.09698
,"3707 JODECO RD MCDONOUGH, GA 30252-0000",33.48383,-84.19251
,"4035 JODECO RD MCDONOUGH, GA 30253-0000",33.48419,-84.18326
,"1640 HIGHWAY 42 N MCDONOUGH, GA 30252-0000",33.48917,-84.17508
,"1500 JODECO RD STOCKBRIDGE, GA 30281-0000",33.49254,-84.23698
,"3894 WALT STEPHENS ROAD STOCKBRIDGE, GA 30281-0000",33.52465,-84.26451
,"1041 MILLERS MILL ROAD STOCKBRIDGE, GA 30281-0000",33.53208,-84.16334
,"3637 AIRLINE ROAD MCDONOUGH, GA 30252-0000",33.53957,-84.08933
,"4863 N. HENRY BLVD STOCKBRIDGE, GA 30281-0000",33.54327,-84.23908
,"111 DAVIS RD STOCKBRIDGE, GA 30281-0000",33.54924,-84.23463
,"171 COLLIER RD STOCKBRIDGE, GA 30281-0000",33.55617,-84.22961
,"1093 FLAT ROCK ROAD STOCKBRIDGE, GA 30281-0000",33.56505,-84.19856
,"4401 HIGHWAY 155 N STOCKBRIDGE, GA 30281-0000",33.57107,-84.147
,"1615 E. ATLANTA ROAD STOCKBRIDGE, GA 30281-0000",33.58583,-84.23193
,"35 AUSTIN ROAD STOCKBRIDGE, GA 30281-0000",33.60841,-84.18744
,"245 FAIRVIEW ROAD STOCKBRIDGE, GA 30281-0000",33.61502,-84.23033
,"1234 PANOLA RD ELLENWOOD, GA 30294-0000",33.63011,-84.22055
