idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
619,-83.42931,34.11139,0.07547,0.0,0.71887,0.71179,0.12972,0.48443,0.63066,0.82123,0.55425,0.62877,0.81509,0.86792,0.59223,0.59344
1043,-83.69991,34.17682,0.5217,0.0,0.50472,0.075,0.23349,0.70425,0.925,0.925,0.12028,0.03396,0.74575,0.77547,0.52715,0.55473
1141,-83.5949,34.19081,0.07547,0.99906,0.0,0.60802,0.03396,0.90472,0.04151,0.69151,0.78868,0.90472,0.82783,0.82877,0.57847,0.60511
1392,-83.55963,34.24078,0.07547,0.0,0.42877,0.60802,0.03396,0.90472,0.04151,0.69151,0.78868,0.90472,0.89717,0.68066,0.59295,0.60781
1393,-83.55088,34.24075,0.07547,0.0,0.54575,0.60802,0.03396,0.90472,0.04151,0.69151,0.78868,0.90472,0.86415,0.95802,0.61118,0.62339
